 TIME (ms)      DELTA_TEMP (K) AVG_TEMP (K)   
  5.4089228E+10 -2.3840027E+00  2.8681000E+02 
  5.4092710E+10 -2.3450012E+00  2.8700995E+02 
  5.4096183E+10 -2.3170013E+00  2.8728998E+02 
  5.4099665E+10 -2.2990036E+00  2.8751996E+02 
  5.4103138E+10 -2.2860031E+00  2.8776996E+02 
  5.4106620E+10 -2.2470016E+00  2.8797998E+02 
  5.4110093E+10 -2.2450027E+00  2.8822998E+02 
  5.4113575E+10 -2.2170029E+00  2.8841998E+02 
  5.4117048E+10 -2.1930008E+00  2.8865997E+02 
  5.4120530E+10 -2.1600037E+00  2.8885999E+02 
  5.4124003E+10 -2.1580009E+00  2.8909998E+02 
  5.4127485E+10 -2.1350021E+00  2.8926996E+02 
  5.4130958E+10 -2.1170006E+00  2.8950000E+02 
  5.4134440E+10 -2.0940018E+00  2.8962994E+02 
  5.4137913E+10 -2.0760002E+00  2.8988995E+02 
  5.4141379E+10 -2.0580025E+00  2.9007996E+02 
  5.4142239E+10 -2.0520020E+00  2.9014996E+02 
  5.4142697E+10 -2.0580025E+00  2.9014996E+02 
  5.4146179E+10 -2.0400009E+00  2.9034998E+02 
  5.4149652E+10 -2.0220032E+00  2.9056000E+02 
  5.4153134E+10 -2.0100021E+00  2.9073999E+02 
  5.4156607E+10 -1.9920006E+00  2.9088995E+02 
  5.4160089E+10 -1.9850006E+00  2.9114996E+02 
  5.4163562E+10 -1.9730034E+00  2.9129999E+02 
  5.4167044E+10 -1.9550018E+00  2.9142999E+02 
  5.4170518E+10 -1.9480019E+00  2.9160999E+02 
  5.4171820E+10 -1.9410019E+00  2.9179999E+02 
  5.4173565E+10 -1.9410019E+00  2.9179999E+02 
  5.4177038E+10 -1.9300003E+00  2.9192999E+02 
  5.4180520E+10 -1.9120026E+00  2.9210999E+02 
  5.4183993E+10 -1.9000015E+00  2.9222998E+02 
  5.4187475E+10 -1.8930016E+00  2.9238995E+02 
  5.4190948E+10 -1.8860016E+00  2.9257996E+02 
  5.4194430E+10 -1.8580017E+00  2.9266998E+02 
  5.4197903E+10 -1.8620033E+00  2.9281995E+02 
  5.4201385E+10 -1.8500023E+00  2.9295996E+02 
  5.4204858E+10 -1.8490028E+00  2.9310999E+02 
  5.4208340E+10 -1.8320007E+00  2.9322998E+02 
  5.4211813E+10 -1.8250008E+00  2.9337994E+02 
  5.4215295E+10 -1.8070030E+00  2.9352997E+02 
  5.4221373E+10 -1.7950020E+00  2.9372998E+02 
  5.4224855E+10 -1.7880020E+00  2.9385999E+02 
  5.4228328E+10 -1.7770004E+00  2.9395996E+02 
  5.4231810E+10 -1.7700005E+00  2.9403998E+02 
  5.4235283E+10 -1.7690010E+00  2.9417999E+02 
  5.4238765E+10 -1.7580032E+00  2.9427997E+02 
  5.4242247E+10 -1.7400017E+00  2.9442999E+02 
  5.4245720E+10 -1.7390022E+00  2.9454999E+02 
  5.4249202E+10 -1.7330017E+00  2.9462000E+02 
  5.4252675E+10 -1.7210007E+00  2.9475000E+02 
  5.4256157E+10 -1.7090034E+00  2.9484998E+02 
  5.4259630E+10 -1.7130013E+00  2.9500000E+02 
  5.4263112E+10 -1.6970024E+00  2.9500000E+02 
  5.4266585E+10 -1.6960030E+00  2.9513995E+02 
  5.4270067E+10 -1.6890030E+00  2.9520996E+02 
  5.4273540E+10 -1.6770020E+00  2.9533997E+02 
  5.4277022E+10 -1.6660004E+00  2.9540997E+02 
  5.4280495E+10 -1.6650009E+00  2.9548999E+02 
  5.4283977E+10 -1.6640015E+00  2.9557996E+02 
  5.4287450E+10 -1.6520004E+00  2.9572998E+02 
  5.4290932E+10 -1.6460037E+00  2.9577997E+02 
  5.4294405E+10 -1.6400032E+00  2.9582996E+02 
  5.4297887E+10 -1.6450005E+00  2.9587994E+02 
  5.4301360E+10 -1.6330032E+00  2.9598999E+02 
  5.4304842E+10 -1.6270027E+00  2.9604999E+02 
  5.4308315E+10 -1.6210022E+00  2.9618994E+02 
  5.4311797E+10 -1.6090012E+00  2.9623999E+02 
  5.4315270E+10 -1.6090012E+00  2.9631000E+02 
  5.4318752E+10 -1.5970001E+00  2.9635999E+02 
  5.4322225E+10 -1.5970001E+00  2.9638995E+02 
  5.4325707E+10 -1.5900002E+00  2.9650995E+02 
  5.4327443E+10 -1.5900002E+00  2.9652997E+02 
  5.4331351E+10 -1.5840034E+00  2.9664996E+02 
  5.4332228E+10 -1.5780029E+00  2.9662000E+02 
  5.4333096E+10 -1.5840034E+00  2.9664996E+02 
  5.4336578E+10 -1.5780029E+00  2.9669995E+02 
  5.4340051E+10 -1.5770035E+00  2.9675000E+02 
  5.4343533E+10 -1.5710030E+00  2.9681995E+02 
  5.4348308E+10 -1.5650024E+00  2.9687000E+02 
  5.4351782E+10 -1.5650024E+00  2.9693994E+02 
  5.4355263E+10 -1.5590019E+00  2.9698999E+02 
  5.4358737E+10 -1.5420036E+00  2.9700995E+02 
  5.4362218E+10 -1.5470009E+00  2.9706000E+02 
  5.4365692E+10 -1.5420036E+00  2.9706000E+02 
  5.4369174E+10 -1.5410004E+00  2.9715997E+02 
  5.4372647E+10 -1.5400009E+00  2.9720996E+02 
  5.4376129E+10 -1.5400009E+00  2.9720996E+02 
  5.4379602E+10 -1.5340004E+00  2.9729999E+02 
  5.4383084E+10 -1.5450020E+00  2.9729999E+02 
  5.4386557E+10 -1.5330009E+00  2.9741998E+02 
  5.4390039E+10 -1.5220032E+00  2.9743994E+02 
  5.4393512E+10 -1.5110016E+00  2.9744995E+02 
  5.4396994E+10 -1.5160027E+00  2.9751996E+02 
  5.4400467E+10 -1.5210037E+00  2.9758997E+02 
  5.4405956E+10 -1.5150032E+00  2.9762994E+02 
  5.4409437E+10 -1.5150032E+00  2.9763995E+02 
  5.4412911E+10 -1.5030022E+00  2.9765997E+02 
  5.4416392E+10 -1.5030022E+00  2.9770996E+02 
  5.4419866E+10 -1.4920006E+00  2.9772998E+02 
  5.4423347E+10 -1.5140038E+00  2.9775995E+02 
  5.4426821E+10 -1.5080032E+00  2.9779999E+02 
  5.4430302E+10 -1.4900017E+00  2.9793994E+02 
  5.4433776E+10 -1.4900017E+00  2.9793994E+02 
  5.4437257E+10 -1.5010033E+00  2.9793994E+02 
  5.4440731E+10 -1.4840012E+00  2.9794995E+02 
  5.4444212E+10 -1.4950027E+00  2.9800000E+02 
  5.4447686E+10 -1.4890022E+00  2.9800000E+02 
  5.4451167E+10 -1.4730034E+00  2.9794995E+02 
  5.4454641E+10 -1.4780006E+00  2.9806000E+02 
  5.4458122E+10 -1.4890022E+00  2.9810999E+02 
  5.4461596E+10 -1.4710007E+00  2.9815997E+02 
  5.4465077E+10 -1.4780006E+00  2.9808997E+02 
  5.4468551E+10 -1.4830017E+00  2.9813995E+02 
  5.4472032E+10 -1.4600029E+00  2.9815997E+02 
  5.4475506E+10 -1.4770012E+00  2.9820996E+02 
  5.4478987E+10 -1.4710007E+00  2.9820996E+02 
  5.4482461E+10 -1.4710007E+00  2.9825995E+02 
  5.4485942E+10 -1.4710007E+00  2.9827997E+02 
  5.4489416E+10 -1.4820023E+00  2.9827997E+02 
  5.4492897E+10 -1.4700012E+00  2.9837000E+02 
  5.4496371E+10 -1.4810028E+00  2.9832996E+02 
  5.4499852E+10 -1.4810028E+00  2.9837000E+02 
  5.4503326E+10 -1.4640007E+00  2.9843994E+02 
  5.4505071E+10 -1.4750023E+00  2.9841998E+02 
  5.4508544E+10 -1.4810028E+00  2.9843994E+02 
  5.4512026E+10 -1.4580002E+00  2.9846997E+02 
  5.4515499E+10 -1.4640007E+00  2.9843994E+02 
  5.4518981E+10 -1.4580002E+00  2.9846997E+02 
  5.4522454E+10 -1.4630013E+00  2.9848999E+02 
  5.4525936E+10 -1.4680023E+00  2.9858997E+02 
  5.4529409E+10 -1.4630013E+00  2.9857996E+02 
  5.4532891E+10 -1.4460030E+00  2.9858997E+02 
  5.4536364E+10 -1.4680023E+00  2.9856000E+02 
  5.4539846E+10 -1.4620018E+00  2.9862994E+02 
  5.4543319E+10 -1.4450035E+00  2.9864996E+02 
  5.4546801E+10 -1.4560013E+00  2.9869995E+02 
  5.4550274E+10 -1.4500008E+00  2.9872998E+02 
  5.4553756E+10 -1.4560013E+00  2.9875000E+02 
  5.4557229E+10 -1.4440002E+00  2.9875000E+02 
  5.4560711E+10 -1.4330025E+00  2.9875000E+02 
  5.4564184E+10 -1.4440002E+00  2.9876996E+02 
  5.4567666E+10 -1.4380035E+00  2.9879999E+02 
  5.4571794E+10 -1.4380035E+00  2.9881995E+02 
  5.4575268E+10 -1.4380035E+00  2.9883997E+02 
  5.4577447E+10 -1.4380035E+00  2.9887000E+02 
  5.4577881E+10 -1.4320030E+00  2.9884998E+02 
  5.4581354E+10 -1.4380035E+00  2.9883997E+02 
  5.4584836E+10 -1.4380035E+00  2.9888995E+02 
  5.4588310E+10 -1.4370003E+00  2.9895996E+02 
  5.4591791E+10 -1.4260025E+00  2.9896997E+02 
  5.4595265E+10 -1.4260025E+00  2.9898999E+02 
  5.4598746E+10 -1.4140015E+00  2.9902997E+02 
  5.4602220E+10 -1.4140015E+00  2.9900995E+02 
  5.4605701E+10 -1.4200020E+00  2.9903998E+02 
  5.4609175E+10 -1.4130020E+00  2.9910999E+02 
  5.4612656E+10 -1.4190025E+00  2.9912994E+02 
  5.4616130E+10 -1.4190025E+00  2.9912994E+02 
  5.4619611E+10 -1.4020004E+00  2.9912994E+02 
  5.4623085E+10 -1.3960037E+00  2.9916998E+02 
  5.4626566E+10 -1.4070015E+00  2.9916998E+02 
  5.4630040E+10 -1.3900032E+00  2.9925000E+02 
  5.4633521E+10 -1.3900032E+00  2.9925000E+02 
  5.4636995E+10 -1.3900032E+00  2.9926996E+02 
  5.4640476E+10 -1.3890038E+00  2.9931995E+02 
  5.4643950E+10 -1.3840027E+00  2.9933997E+02 
  5.4647431E+10 -1.3940010E+00  2.9938995E+02 
  5.4650905E+10 -1.3890038E+00  2.9935999E+02 
  5.4654386E+10 -1.3830032E+00  2.9937994E+02 
  5.4657860E+10 -1.3830032E+00  2.9940997E+02 
  5.4661341E+10 -1.3890038E+00  2.9942999E+02 
  5.4664815E+10 -1.3770027E+00  2.9943994E+02 
  5.4668296E+10 -1.3830032E+00  2.9945996E+02 
  5.4671770E+10 -1.3760033E+00  2.9952997E+02 
  5.4673080E+10 -1.3710022E+00  2.9950995E+02 
  5.4676554E+10 -1.3710022E+00  2.9956995E+02 
  5.4680035E+10 -1.3760033E+00  2.9952997E+02 
  5.4683509E+10 -1.3710022E+00  2.9950000E+02 
  5.4686990E+10 -1.3590012E+00  2.9959998E+02 
  5.4690464E+10 -1.3650017E+00  2.9952997E+02 
  5.4693945E+10 -1.3590012E+00  2.9962000E+02 
  5.4697419E+10 -1.3650017E+00  2.9950995E+02 
  5.4700900E+10 -1.3650017E+00  2.9959998E+02 
  5.4704374E+10 -1.3480034E+00  2.9959998E+02 
  5.4711763E+10 -1.3590012E+00  2.9964996E+02 
  5.4715245E+10 -1.3590012E+00  2.9963995E+02 
  5.4718726E+10 -1.3530006E+00  2.9968994E+02 
  5.4722200E+10 -1.3640022E+00  2.9964996E+02 
  5.4725681E+10 -1.3590012E+00  2.9964996E+02 
  5.4729163E+10 -1.3590012E+00  2.9963995E+02 
  5.4732644E+10 -1.3580017E+00  2.9969995E+02 
  5.4736126E+10 -1.3470001E+00  2.9963995E+02 
  5.4739599E+10 -1.3590012E+00  2.9964996E+02 
  5.4740451E+10 -1.3590012E+00  2.9963995E+02 
  5.4743933E+10 -1.3530006E+00  2.9963995E+02 
  5.4746112E+10 -1.3530006E+00  2.9957996E+02 
  5.4750020E+10 -1.3530006E+00  2.9962000E+02 
  5.4753493E+10 -1.3530006E+00  2.9959998E+02 
  5.4756975E+10 -1.3420029E+00  2.9959998E+02 
  5.4760448E+10 -1.3600006E+00  2.9950000E+02 
  5.4763930E+10 -1.3480034E+00  2.9957996E+02 
  5.4766100E+10 -1.3540001E+00  2.9952997E+02 
  5.4769582E+10 -1.3480034E+00  2.9950000E+02 
  5.4773055E+10 -1.3590012E+00  2.9957996E+02 
  5.4776537E+10 -1.3540001E+00  2.9950000E+02 
  5.4777405E+10 -1.3650017E+00  2.9954999E+02 
  5.4780879E+10 -1.3490028E+00  2.9940997E+02 
  5.4784360E+10 -1.3550034E+00  2.9940997E+02 
  5.4787834E+10 -1.3670006E+00  2.9933997E+02 
  5.4791315E+10 -1.3660011E+00  2.9935999E+02 
  5.4794789E+10 -1.3610001E+00  2.9928998E+02 
  5.4798270E+10 -1.3670006E+00  2.9922998E+02 
  5.4801744E+10 -1.3730011E+00  2.9925000E+02 
  5.4805225E+10 -1.3840027E+00  2.9925000E+02 
  5.4807396E+10 -1.3680038E+00  2.9917999E+02 
  5.4810878E+10 -1.3790016E+00  2.9917999E+02 
  5.4814351E+10 -1.3740005E+00  2.9914996E+02 
  5.4817833E+10 -1.3680038E+00  2.9909998E+02 
  5.4821306E+10 -1.3860016E+00  2.9903998E+02 
  5.4827229E+10 -1.3930016E+00  2.9889996E+02 
  5.4830711E+10 -1.4040031E+00  2.9889996E+02 
  5.4834184E+10 -1.3990021E+00  2.9881995E+02 
  5.4837666E+10 -1.4110031E+00  2.9872998E+02 
  5.4841139E+10 -1.4220009E+00  2.9867999E+02 
  5.4844621E+10 -1.4120026E+00  2.9860999E+02 
  5.4848094E+10 -1.4240036E+00  2.9850995E+02 
  5.4851576E+10 -1.4240036E+00  2.9843994E+02 
  5.4855049E+10 -1.4240036E+00  2.9843994E+02 
  5.4856786E+10 -1.4250031E+00  2.9834998E+02 
  5.4860268E+10 -1.4310036E+00  2.9831995E+02 
  5.4863741E+10 -1.4480019E+00  2.9825995E+02 
  5.4867223E+10 -1.4380035E+00  2.9812994E+02 
  5.4870696E+10 -1.4620018E+00  2.9796997E+02 
  5.4874178E+10 -1.4620018E+00  2.9796997E+02 
  5.4877651E+10 -1.4680023E+00  2.9787994E+02 
  5.4881133E+10 -1.4800034E+00  2.9777997E+02 
  5.4889390E+10 -1.4990005E+00  2.9753998E+02 
  5.4892872E+10 -1.4880028E+00  2.9741998E+02 
  5.4896345E+10 -1.5060005E+00  2.9731995E+02 
  5.4899827E+10 -1.5240021E+00  2.9717999E+02 
  5.4903300E+10 -1.5360031E+00  2.9710999E+02 
  5.4906782E+10 -1.5260010E+00  2.9695996E+02 
  5.4910255E+10 -1.5270004E+00  2.9679999E+02 
  5.4913737E+10 -1.5440025E+00  2.9678998E+02 
  5.4917210E+10 -1.5560036E+00  2.9664996E+02 
  5.4920692E+10 -1.5630035E+00  2.9645996E+02 
  5.4924599E+10 -1.5750008E+00  2.9637994E+02 
  5.4928081E+10 -1.5870018E+00  2.9623999E+02 
  5.4931562E+10 -1.5990028E+00  2.9606995E+02 
  5.4935036E+10 -1.6060028E+00  2.9594995E+02 
  5.4938509E+10 -1.6290016E+00  2.9582996E+02 
  5.4941991E+10 -1.6420021E+00  2.9564996E+02 
  5.4945464E+10 -1.6430016E+00  2.9548999E+02 
  5.4948946E+10 -1.6600037E+00  2.9540997E+02 
  5.4952419E+10 -1.6730003E+00  2.9523999E+02 
  5.4955901E+10 -1.6800003E+00  2.9504999E+02 
  5.4959374E+10 -1.6970024E+00  2.9489996E+02 
  5.4962856E+10 -1.6980019E+00  2.9475995E+02 
  5.4966329E+10 -1.7160034E+00  2.9460999E+02 
  5.4969811E+10 -1.7230034E+00  2.9442999E+02 
  5.4973284E+10 -1.7410011E+00  2.9427997E+02 
  5.4978068E+10 -1.7650032E+00  2.9401996E+02 
  5.4981542E+10 -1.7830009E+00  2.9385999E+02 
  5.4985023E+10 -1.7900009E+00  2.9363995E+02 
  5.4988497E+10 -1.8080025E+00  2.9346997E+02 
  5.4991978E+10 -1.8310013E+00  2.9328998E+02 
  5.4995452E+10 -1.8330002E+00  2.9308997E+02 
  5.5000023E+10 -1.8680038E+00  2.9279999E+02 
  5.5003496E+10 -1.8810005E+00  2.9258997E+02 
  5.5006978E+10 -1.8870010E+00  2.9241998E+02 
  5.5010451E+10 -1.9170036E+00  2.9218994E+02 
  5.5013933E+10 -1.9350014E+00  2.9195996E+02 
  5.5017406E+10 -1.9360008E+00  2.9176996E+02 
  5.5018709E+10 -1.9630013E+00  2.9178998E+02 
  5.5022191E+10 -1.9760017E+00  2.9152997E+02 
  5.5025664E+10 -1.9840012E+00  2.9128998E+02 
  5.5029146E+10 -1.9960022E+00  2.9104999E+02 
  5.5032619E+10 -2.0260010E+00  2.9077997E+02 
  5.5036101E+10 -2.0270004E+00  2.9059998E+02 
  5.5039574E+10 -2.0560036E+00  2.9041998E+02 
  5.5043056E+10 -2.0690002E+00  2.9009998E+02 
  5.5046529E+10 -2.0980034E+00  2.8987000E+02 
  5.5050011E+10 -2.1040001E+00  2.8970996E+02 
  5.5053484E+10 -2.1330032E+00  2.8943994E+02 
  5.5056966E+10 -2.1520004E+00  2.8912994E+02 
  5.5060439E+10 -2.1710014E+00  2.8881995E+02 
  5.5063921E+10 -2.1880035E+00  2.8862000E+02 
  5.5067394E+10 -2.2170029E+00  2.8835999E+02 
  5.5070876E+10 -2.2520027E+00  2.8804999E+02 
  5.5074349E+10 -2.2650032E+00  2.8778998E+02 
  5.5077831E+10 -2.2990036E+00  2.8753998E+02 
  5.5081304E+10 -2.3010025E+00  2.8718994E+02 
  5.5084786E+10 -2.3510017E+00  2.8691998E+02 
  5.5088259E+10 -2.3850021E+00  2.8665997E+02 
  5.5091741E+10 -2.4200020E+00  2.8635999E+02 
  5.5095214E+10 -2.4330025E+00  2.8600000E+02 
  5.5098696E+10 -2.4570007E+00  2.8564996E+02 
  5.5102169E+10 -2.5020027E+00  2.8532996E+02 
  5.5105651E+10 -2.5410004E+00  2.8500000E+02 
  5.5109132E+10 -2.5590019E+00  2.8465997E+02 
  5.5112606E+10 -2.5940018E+00  2.8425000E+02 
  5.5116087E+10 -2.6340027E+00  2.8388995E+02 
  5.5119561E+10 -2.6620026E+00  2.8356995E+02 
  5.5123042E+10 -2.6960030E+00  2.8319995E+02 
  5.5126516E+10 -2.7360001E+00  2.8278998E+02 
  5.5129997E+10 -2.7860031E+00  2.8237994E+02 
  5.5133471E+10 -2.8150024E+00  2.8198999E+02 
  5.5136952E+10 -2.8590012E+00  2.8158997E+02 
  5.5140426E+10 -2.9040031E+00  2.8113995E+02 
  5.5143907E+10 -2.9490013E+00  2.8063995E+02 
  5.5147381E+10 -2.9830017E+00  2.8016998E+02 
  5.5150862E+10 -3.0230026E+00  2.7965997E+02 
  5.5154336E+10 -3.0780029E+00  2.7912994E+02 
  5.5157817E+10 -3.1280022E+00  2.7853998E+02 
  5.5161291E+10 -3.1940002E+00  2.7785999E+02 
  5.5164772E+10 -3.2660027E+00  2.7708997E+02 
  5.5168246E+10 -3.3320007E+00  2.7637000E+02 
  5.5171727E+10 -3.4030037E+00  2.7557996E+02 
  5.5175201E+10 -3.6190033E+00  2.7318994E+02 
  5.5178682E+10 -8.3510017E+00  2.6312000E+02 
  5.5182156E+10  8.3779984E+00  2.4703000E+02 
  5.5186342E+10  2.4335999E+01  2.3128998E+02 
  5.5189815E+10  2.3452999E+01  2.2235999E+02 
  5.5191560E+10  2.3118999E+01  2.1900998E+02 
  5.5195034E+10  2.2646000E+01  2.1417999E+02 
  5.5198515E+10  2.2341000E+01  2.1113998E+02 
  5.5201989E+10  2.2125000E+01  2.0894998E+02 
  5.5205470E+10  2.1952999E+01  2.0716998E+02 
  5.5208944E+10  2.1783997E+01  2.0543997E+02 
  5.5212425E+10  2.1610996E+01  2.0373999E+02 
  5.5215899E+10  2.1448997E+01  2.0210999E+02 
  5.5219380E+10  2.1285000E+01  2.0045999E+02 
  5.5222854E+10  2.1103996E+01  1.9862997E+02 
  5.5226335E+10  2.0922997E+01  1.9682999E+02 
  5.5229809E+10  2.0773998E+01  1.9529999E+02 
  5.5233290E+10  2.0656998E+01  1.9415997E+02 
  5.5236764E+10  2.0577999E+01  1.9331000E+02 
  5.5240245E+10  2.0516998E+01  1.9266998E+02 
  5.5243719E+10  2.0466000E+01  1.9216998E+02 
  5.5247200E+10  2.0429996E+01  1.9173999E+02 
  5.5250674E+10  2.0396000E+01  1.9140997E+02 
  5.5254155E+10  2.0367996E+01  1.9112997E+02 
  5.5257637E+10  2.0341999E+01  1.9087997E+02 
  5.5261110E+10  2.0320000E+01  1.9062000E+02 
  5.5264592E+10  2.0299999E+01  1.9038998E+02 
  5.5268065E+10  2.0281998E+01  1.9019998E+02 
  5.5271547E+10  2.0262997E+01  1.9000998E+02 
  5.5275020E+10  2.0240997E+01  1.8981998E+02 
  5.5278502E+10  2.0225998E+01  1.8962997E+02 
  5.5281975E+10  2.0211998E+01  1.8950998E+02 
  5.5285457E+10  2.0195999E+01  1.8935999E+02 
  5.5288930E+10  2.0181999E+01  1.8919998E+02 
  5.5292412E+10  2.0164997E+01  1.8904999E+02 
  5.5295885E+10  2.0153999E+01  1.8889999E+02 
  5.5299367E+10  2.0141998E+01  1.8875998E+02 
  5.5302840E+10  2.0130997E+01  1.8863998E+02 
  5.5306322E+10  2.0114998E+01  1.8850998E+02 
  5.5309795E+10  2.0100998E+01  1.8840997E+02 
  5.5313277E+10  2.0089996E+01  1.8825998E+02 
  5.5316750E+10  2.0078999E+01  1.8815997E+02 
  5.5320232E+10  2.0070000E+01  1.8803998E+02 
  5.5323705E+10  2.0053997E+01  1.8792999E+02 
  5.5327187E+10  2.0047997E+01  1.8784998E+02 
  5.5330669E+10  2.0035000E+01  1.8770999E+02 
  5.5334142E+10  2.0023998E+01  1.8762997E+02 
  5.5337624E+10  2.0017998E+01  1.8751999E+02 
  5.5341097E+10  2.0004997E+01  1.8741998E+02 
  5.5344579E+10  1.9995998E+01  1.8734000E+02 
  5.5348052E+10  1.9987999E+01  1.8723999E+02 
  5.5351534E+10  1.9981998E+01  1.8715997E+02 
  5.5355007E+10  1.9968998E+01  1.8706000E+02 
  5.5358489E+10  1.9957996E+01  1.8696997E+02 
  5.5361962E+10  1.9952999E+01  1.8688998E+02 
  5.5364141E+10  1.9946999E+01  1.8684998E+02 
  5.5367614E+10  1.9938999E+01  1.8672998E+02 
  5.5371096E+10  1.9927998E+01  1.8666998E+02 
  5.5374569E+10  1.9921997E+01  1.8659000E+02 
  5.5378051E+10  1.9911999E+01  1.8650000E+02 
  5.5381524E+10  1.9905998E+01  1.8643997E+02 
  5.5385006E+10  1.9897999E+01  1.8634000E+02 
  5.5388479E+10  1.9894997E+01  1.8628000E+02 
  5.5391961E+10  1.9884998E+01  1.8621997E+02 
  5.5395434E+10  1.9878998E+01  1.8613998E+02 
  5.5396303E+10  1.9878998E+01  1.8612000E+02 
  5.5396737E+10  1.9873997E+01  1.8612000E+02 
  5.5397179E+10  1.9873997E+01  1.8609998E+02 
  5.5397614E+10  1.9870998E+01  1.8609998E+02 
  5.5398048E+10  1.9870998E+01  1.8606000E+02 
  5.5398482E+10  1.9870998E+01  1.8607999E+02 
  5.5398916E+10  1.9867996E+01  1.8606000E+02 
  5.5399350E+10  1.9867996E+01  1.8606000E+02 
  5.5399784E+10  1.9867996E+01  1.8603998E+02 
  5.5400219E+10  1.9865997E+01  1.8603998E+02 
  5.5400653E+10  1.9865997E+01  1.8601999E+02 
  5.5401087E+10  1.9862999E+01  1.8603998E+02 
  5.5401521E+10  1.9862999E+01  1.8603998E+02 
  5.5401955E+10  1.9862999E+01  1.8597998E+02 
  5.5402390E+10  1.9862999E+01  1.8597998E+02 
  5.5402824E+10  1.9862999E+01  1.8597998E+02 
  5.5403258E+10  1.9862999E+01  1.8597998E+02 
  5.5403700E+10  1.9859997E+01  1.8595999E+02 
  5.5404134E+10  1.9859997E+01  1.8595999E+02 
  5.5404569E+10  1.9856998E+01  1.8593997E+02 
  5.5405003E+10  1.9856998E+01  1.8593997E+02 
  5.5405437E+10  1.9856998E+01  1.8591998E+02 
  5.5405871E+10  1.9856998E+01  1.8591998E+02 
  5.5406305E+10  1.9855000E+01  1.8591998E+02 
  5.5406739E+10  1.9856998E+01  1.8589999E+02 
  5.5407174E+10  1.9855000E+01  1.8591998E+02 
  5.5407608E+10  1.9851997E+01  1.8589999E+02 
  5.5408042E+10  1.9851997E+01  1.8589999E+02 
  5.5408476E+10  1.9849998E+01  1.8587997E+02 
  5.5408910E+10  1.9851997E+01  1.8584000E+02 
  5.5409345E+10  1.9848999E+01  1.8585999E+02 
  5.5409779E+10  1.9848999E+01  1.8582999E+02 
  5.5410221E+10  1.9846996E+01  1.8581998E+02 
  5.5410655E+10  1.9846996E+01  1.8584000E+02 
  5.5411089E+10  1.9843998E+01  1.8579999E+02 
  5.5411524E+10  1.9843998E+01  1.8581998E+02 
  5.5411958E+10  1.9845997E+01  1.8579999E+02 
  5.5412392E+10  1.9843998E+01  1.8579999E+02 
  5.5412826E+10  1.9841000E+01  1.8579999E+02 
  5.5413260E+10  1.9841000E+01  1.8579999E+02 
  5.5413694E+10  1.9841000E+01  1.8579999E+02 
  5.5414129E+10  1.9835999E+01  1.8578000E+02 
  5.5414563E+10  1.9838997E+01  1.8575998E+02 
  5.5414997E+10  1.9842999E+01  1.8573999E+02 
  5.5415431E+10  1.9835999E+01  1.8573999E+02 
  5.5415865E+10  1.9838997E+01  1.8575998E+02 
  5.5416300E+10  1.9835999E+01  1.8571997E+02 
  5.5416734E+10  1.9834999E+01  1.8567999E+02 
  5.5417176E+10  1.9835999E+01  1.8569998E+02 
  5.5417610E+10  1.9835999E+01  1.8569998E+02 
  5.5418044E+10  1.9832996E+01  1.8569998E+02 
  5.5418479E+10  1.9829998E+01  1.8565997E+02 
  5.5418913E+10  1.9827999E+01  1.8567999E+02 
  5.5419347E+10  1.9829998E+01  1.8563998E+02 
  5.5419781E+10  1.9829998E+01  1.8565997E+02 
  5.5420215E+10  1.9827999E+01  1.8567999E+02 
  5.5420649E+10  1.9827999E+01  1.8563998E+02 
  5.5421084E+10  1.9824997E+01  1.8563998E+02 
  5.5421518E+10  1.9824997E+01  1.8565997E+02 
  5.5421952E+10  1.9824997E+01  1.8563998E+02 
  5.5422386E+10  1.9827999E+01  1.8562000E+02 
  5.5422820E+10  1.9824997E+01  1.8562000E+02 
  5.5423255E+10  1.9821999E+01  1.8559998E+02 
  5.5423697E+10  1.9821999E+01  1.8557999E+02 
  5.5424131E+10  1.9820000E+01  1.8557999E+02 
  5.5424565E+10  1.9817997E+01  1.8559998E+02 
  5.5424999E+10  1.9816998E+01  1.8556000E+02 
  5.5425434E+10  1.9816998E+01  1.8557999E+02 
  5.5425868E+10  1.9816998E+01  1.8553998E+02 
  5.5426302E+10  1.9816998E+01  1.8553998E+02 
  5.5426736E+10  1.9816998E+01  1.8553998E+02 
  5.5427170E+10  1.9813999E+01  1.8550998E+02 
  5.5427604E+10  1.9813999E+01  1.8550000E+02 
  5.5428039E+10  1.9813999E+01  1.8550000E+02 
  5.5428473E+10  1.9816998E+01  1.8551999E+02 
  5.5428907E+10  1.9813999E+01  1.8551999E+02 
  5.5429341E+10  1.9813999E+01  1.8546997E+02 
